CodFazenda;Ano;Produção/vacas em lactação (litros/animal/dia);Clusters
F8021C16-588E-41A6-AF0C-4411289172F6;2022;16.214166666666667;4
F8021C16-588E-41A6-AF0C-4411289172F6;2024;17.066666666666666;4
C9BE8745-4926-4C6C-91FF-A95101103BA5;2019;12.051111111111112;0
C9BE8745-4926-4C6C-91FF-A95101103BA5;2020;10.699166666666668;2
C9BE8745-4926-4C6C-91FF-A95101103BA5;2021;11.087499999999999;2
C9BE8745-4926-4C6C-91FF-A95101103BA5;2022;12.514166666666666;0
4A45FBA7-213C-4C66-9BE4-A25500B220F1;2019;17.133333333333336;4
4A45FBA7-213C-4C66-9BE4-A25500B220F1;2020;16.202222222222222;4
4A45FBA7-213C-4C66-9BE4-A25500B220F1;2021;16.3025;4
4A45FBA7-213C-4C66-9BE4-A25500B220F1;2022;10.669166666666664;2
1E4B21B9-A481-4CF3-941E-85836D53054F;2022;21.275000000000002;1
1E4B21B9-A481-4CF3-941E-85836D53054F;2024;19.956666666666667;3
046083CF-68C2-4B00-8082-A25500B265E4;2019;10.023333333333333;2
046083CF-68C2-4B00-8082-A25500B265E4;2020;8.979166666666666;2
046083CF-68C2-4B00-8082-A25500B265E4;2021;11.115833333333335;2
046083CF-68C2-4B00-8082-A25500B265E4;2022;9.74;2
046083CF-68C2-4B00-8082-A25500B265E4;2024;11.030000000000001;2
75DE1868-DFD6-4981-A693-5B1985276E3D;2020;11.790000000000001;0
75DE1868-DFD6-4981-A693-5B1985276E3D;2021;10.765833333333333;2
75DE1868-DFD6-4981-A693-5B1985276E3D;2022;12.548333333333334;0
75DE1868-DFD6-4981-A693-5B1985276E3D;2024;13.386666666666668;0
0F28F8AE-E8C2-4281-B117-A25500B1F8F5;2019;21.73111111111111;1
0F28F8AE-E8C2-4281-B117-A25500B1F8F5;2020;22.3925;1
0F28F8AE-E8C2-4281-B117-A25500B1F8F5;2021;19.43583333333333;3
0F28F8AE-E8C2-4281-B117-A25500B1F8F5;2022;22.769166666666667;1
0F28F8AE-E8C2-4281-B117-A25500B1F8F5;2024;23.033333333333335;1
6688371C-4A8A-428C-87BA-A37E012DFBC3;2019;16.155555555555555;4
6688371C-4A8A-428C-87BA-A37E012DFBC3;2020;13.164166666666667;0
6688371C-4A8A-428C-87BA-A37E012DFBC3;2021;12.88;0
6688371C-4A8A-428C-87BA-A37E012DFBC3;2022;12.697499999999998;0
6688371C-4A8A-428C-87BA-A37E012DFBC3;2024;12.853333333333333;0
D58C103B-51BC-4EF8-AF5F-A7AC01393A6F;2019;19.01;3
D58C103B-51BC-4EF8-AF5F-A7AC01393A6F;2020;19.77166666666667;3
D58C103B-51BC-4EF8-AF5F-A7AC01393A6F;2021;22.5925;1
D58C103B-51BC-4EF8-AF5F-A7AC01393A6F;2022;18.577500000000004;3
D58C103B-51BC-4EF8-AF5F-A7AC01393A6F;2024;15.92;4
337C915B-8BA5-401E-AED7-A82701501E08;2020;18.293333333333337;3
337C915B-8BA5-401E-AED7-A82701501E08;2021;17.500833333333336;3
337C915B-8BA5-401E-AED7-A82701501E08;2022;19.49833333333333;3
337C915B-8BA5-401E-AED7-A82701501E08;2024;16.30333333333333;4
A2E4D2CB-3486-416E-B853-A522001443CF;2019;18.287777777777777;3
A2E4D2CB-3486-416E-B853-A522001443CF;2020;15.33083333333333;4
A2E4D2CB-3486-416E-B853-A522001443CF;2021;15.886666666666668;4
A2E4D2CB-3486-416E-B853-A522001443CF;2022;14.917499999999999;4
A2E4D2CB-3486-416E-B853-A522001443CF;2024;17.306666666666665;4
FDFE1BA5-A162-4A54-85D3-A6C600B66462;2020;11.511111111111113;2
FDFE1BA5-A162-4A54-85D3-A6C600B66462;2021;12.642499999999998;0
FDFE1BA5-A162-4A54-85D3-A6C600B66462;2022;17.357499999999998;4
FDFE1BA5-A162-4A54-85D3-A6C600B66462;2024;15.783333333333331;4
970294E7-455F-45F8-AE9D-A25500B22E2F;2019;16.67111111111111;4
970294E7-455F-45F8-AE9D-A25500B22E2F;2020;15.365833333333333;4
970294E7-455F-45F8-AE9D-A25500B22E2F;2021;17.94333333333333;3
970294E7-455F-45F8-AE9D-A25500B22E2F;2022;17.251666666666665;4
970294E7-455F-45F8-AE9D-A25500B22E2F;2024;14.093333333333334;0
2680FFE7-B7C9-45C3-BA8F-DB4A9BEB5A09;2024;12.993333333333334;0
68C5737A-53F8-4CCE-8888-8C6E3CA000B6;2021;14.915714285714285;4
68C5737A-53F8-4CCE-8888-8C6E3CA000B6;2022;13.881666666666668;0
68C5737A-53F8-4CCE-8888-8C6E3CA000B6;2024;14.089999999999998;0
21A43A38-F6A2-4F96-9A31-A25500B1C30C;2019;13.395555555555555;0
21A43A38-F6A2-4F96-9A31-A25500B1C30C;2020;15.54916666666667;4
21A43A38-F6A2-4F96-9A31-A25500B1C30C;2021;15.586666666666668;4
21A43A38-F6A2-4F96-9A31-A25500B1C30C;2022;15.433333333333332;4
21A43A38-F6A2-4F96-9A31-A25500B1C30C;2024;15.276666666666666;4
AE5D30AF-EA5B-40B5-9FF3-A25500B1AF25;2019;21.154444444444447;1
AE5D30AF-EA5B-40B5-9FF3-A25500B1AF25;2020;23.311666666666667;1
AE5D30AF-EA5B-40B5-9FF3-A25500B1AF25;2021;20.25833333333333;3
AE5D30AF-EA5B-40B5-9FF3-A25500B1AF25;2022;18.951666666666668;3
AE5D30AF-EA5B-40B5-9FF3-A25500B1AF25;2024;20.006666666666664;3
9A9AE63C-C593-4C4A-A4CC-D321C211E8C4;2022;20.54375;3
BB1A5610-5F5D-4E5A-81A2-C26C781F588B;2021;18.60666666666667;3
BB1A5610-5F5D-4E5A-81A2-C26C781F588B;2022;15.185833333333335;4
BB1A5610-5F5D-4E5A-81A2-C26C781F588B;2024;15.293333333333335;4
64ED89DC-7CF7-4275-93C7-1F50BF0A7323;2022;15.588750000000001;4
64ED89DC-7CF7-4275-93C7-1F50BF0A7323;2024;9.51;2
B01E1223-C545-4E5B-97A5-AA1B0133DB46;2019;9.362222222222222;2
B01E1223-C545-4E5B-97A5-AA1B0133DB46;2020;9.775;2
B01E1223-C545-4E5B-97A5-AA1B0133DB46;2021;12.889;0
B01E1223-C545-4E5B-97A5-AA1B0133DB46;2022;11.214999999999998;2
B01E1223-C545-4E5B-97A5-AA1B0133DB46;2024;13.133333333333333;0
E52B9EBF-6FFC-4306-819C-A1A7D9213D0A;2020;19.076;3
E52B9EBF-6FFC-4306-819C-A1A7D9213D0A;2021;16.589166666666667;4
E52B9EBF-6FFC-4306-819C-A1A7D9213D0A;2022;15.593333333333332;4
E52B9EBF-6FFC-4306-819C-A1A7D9213D0A;2024;17.616666666666664;3
2A1893E4-F0E9-4E58-BF25-A25500B1BE76;2019;15.09;4
2A1893E4-F0E9-4E58-BF25-A25500B1BE76;2020;14.769166666666669;0
2A1893E4-F0E9-4E58-BF25-A25500B1BE76;2021;16.86583333333333;4
2A1893E4-F0E9-4E58-BF25-A25500B1BE76;2022;16.840000000000003;4
2A1893E4-F0E9-4E58-BF25-A25500B1BE76;2024;16.503333333333334;4
9EA0FEA6-16FB-4CCA-A3AC-AA14015F0ECE;2019;11.884444444444446;0
9EA0FEA6-16FB-4CCA-A3AC-AA14015F0ECE;2020;14.7475;0
9EA0FEA6-16FB-4CCA-A3AC-AA14015F0ECE;2021;14.891666666666666;4
9EA0FEA6-16FB-4CCA-A3AC-AA14015F0ECE;2022;14.665833333333332;0
9EA0FEA6-16FB-4CCA-A3AC-AA14015F0ECE;2024;10.156666666666668;2
186E429A-EDA6-407D-B3CC-ABFD9164ED26;2020;14.936666666666667;4
186E429A-EDA6-407D-B3CC-ABFD9164ED26;2021;13.782499999999999;0
186E429A-EDA6-407D-B3CC-ABFD9164ED26;2022;15.369166666666667;4
186E429A-EDA6-407D-B3CC-ABFD9164ED26;2024;16.323333333333334;4
758CD204-6044-45FB-8320-A25500B1DB6B;2022;14.10666666666667;0
758CD204-6044-45FB-8320-A25500B1DB6B;2024;16.49;4
89BFBE62-4836-4599-AF96-A25500B1D09A;2019;13.865555555555556;0
89BFBE62-4836-4599-AF96-A25500B1D09A;2020;16.4075;4
89BFBE62-4836-4599-AF96-A25500B1D09A;2021;14.420833333333336;0
89BFBE62-4836-4599-AF96-A25500B1D09A;2022;15.908333333333331;4
89BFBE62-4836-4599-AF96-A25500B1D09A;2024;16.703333333333333;4
F1A9FC0E-C028-4966-B90B-A82600FA3D9F;2019;18.070000000000004;3
F1A9FC0E-C028-4966-B90B-A82600FA3D9F;2020;18.467499999999998;3
F1A9FC0E-C028-4966-B90B-A82600FA3D9F;2021;17.275000000000002;4
F1A9FC0E-C028-4966-B90B-A82600FA3D9F;2022;18.26833333333333;3
F1A9FC0E-C028-4966-B90B-A82600FA3D9F;2024;16.299999999999997;4
8782EE14-8F71-41F4-8247-5900E094602E;2022;12.426666666666668;0
8782EE14-8F71-41F4-8247-5900E094602E;2024;13.536666666666667;0
472A7243-D738-41B3-B6C1-A28E01082083;2019;11.904444444444445;0
472A7243-D738-41B3-B6C1-A28E01082083;2020;13.003333333333336;0
472A7243-D738-41B3-B6C1-A28E01082083;2021;16.675;4
472A7243-D738-41B3-B6C1-A28E01082083;2022;13.695;0
472A7243-D738-41B3-B6C1-A28E01082083;2024;18.276666666666667;3
A6945760-E17C-46DA-B733-A9DE0159761B;2019;10.31111111111111;2
A6945760-E17C-46DA-B733-A9DE0159761B;2020;10.578333333333331;2
A6945760-E17C-46DA-B733-A9DE0159761B;2021;9.808333333333332;2
A6945760-E17C-46DA-B733-A9DE0159761B;2022;8.780833333333334;2
A6945760-E17C-46DA-B733-A9DE0159761B;2024;11.763333333333334;0
FB073C1E-68C2-4C38-8304-A28E010BE529;2019;11.257777777777779;2
FB073C1E-68C2-4C38-8304-A28E010BE529;2020;9.930833333333334;2
FB073C1E-68C2-4C38-8304-A28E010BE529;2021;10.158333333333333;2
FB073C1E-68C2-4C38-8304-A28E010BE529;2022;12.375;0
FB073C1E-68C2-4C38-8304-A28E010BE529;2024;12.093333333333334;0
4AD7DB8F-8A64-40BB-9715-5972C8E3EB73;2022;6.5287500000000005;2
4AD7DB8F-8A64-40BB-9715-5972C8E3EB73;2024;13.326666666666666;0
4846DF5A-4704-4492-B0C9-A28E0110B7C4;2019;14.571111111111113;0
4846DF5A-4704-4492-B0C9-A28E0110B7C4;2020;15.2675;4
4846DF5A-4704-4492-B0C9-A28E0110B7C4;2021;13.3175;0
4846DF5A-4704-4492-B0C9-A28E0110B7C4;2022;14.46583333333333;0
4846DF5A-4704-4492-B0C9-A28E0110B7C4;2024;15.273333333333333;4
72FF7987-3E41-4D98-99C8-A25500B24CD7;2019;5.416666666666667;2
72FF7987-3E41-4D98-99C8-A25500B24CD7;2020;19.659166666666668;3
72FF7987-3E41-4D98-99C8-A25500B24CD7;2021;19.684166666666666;3
72FF7987-3E41-4D98-99C8-A25500B24CD7;2022;18.125833333333333;3
72FF7987-3E41-4D98-99C8-A25500B24CD7;2024;18.945;3
F9B0749C-01E8-4FCE-B4DD-A25500B1C695;2024;15.040000000000001;4
26C7C021-2243-4B8C-8851-AC52032E3E7A;2024;17.653333333333332;3
A5020D3F-4EAD-4DC1-865F-DAF973FCBED4;2019;12.7725;0
A5020D3F-4EAD-4DC1-865F-DAF973FCBED4;2020;13.993333333333334;0
A5020D3F-4EAD-4DC1-865F-DAF973FCBED4;2021;10.382500000000002;2
A5020D3F-4EAD-4DC1-865F-DAF973FCBED4;2022;9.3425;2
A5020D3F-4EAD-4DC1-865F-DAF973FCBED4;2024;10.26;2
99E299AB-9ECC-4A16-AE0A-01C151A7D98F;2020;5.7;2
99E299AB-9ECC-4A16-AE0A-01C151A7D98F;2021;5.850833333333333;2
99E299AB-9ECC-4A16-AE0A-01C151A7D98F;2022;7.55;2
99E299AB-9ECC-4A16-AE0A-01C151A7D98F;2024;9.766666666666667;2
A20ED32B-87D7-47F9-9A1D-7157F86BF112;2019;18.615;3
A20ED32B-87D7-47F9-9A1D-7157F86BF112;2020;16.656666666666666;4
A20ED32B-87D7-47F9-9A1D-7157F86BF112;2021;14.200000000000003;0
A20ED32B-87D7-47F9-9A1D-7157F86BF112;2022;17.65;3
A20ED32B-87D7-47F9-9A1D-7157F86BF112;2024;20.10666666666667;3
8814FD67-C531-4C13-8701-9495569EA748;2019;14.71;0
8814FD67-C531-4C13-8701-9495569EA748;2020;11.8725;0
8814FD67-C531-4C13-8701-9495569EA748;2021;12.19;0
8814FD67-C531-4C13-8701-9495569EA748;2022;8.9575;2
8814FD67-C531-4C13-8701-9495569EA748;2024;8.27;2
F606A93C-7F69-4219-8105-F98BCA1AA566;2019;12.33;0
F606A93C-7F69-4219-8105-F98BCA1AA566;2020;11.863999999999999;0
F606A93C-7F69-4219-8105-F98BCA1AA566;2021;11.254545454545456;2
F606A93C-7F69-4219-8105-F98BCA1AA566;2022;12.8875;0
F606A93C-7F69-4219-8105-F98BCA1AA566;2024;16.069999999999997;4
BD2829C9-2529-4EDE-B031-A63D613B5FD1;2024;11.950000000000001;0
9F9E7F7A-79C1-4A32-B021-807FE078B6D0;2019;16.493333333333336;4
9F9E7F7A-79C1-4A32-B021-807FE078B6D0;2020;15.680833333333334;4
9F9E7F7A-79C1-4A32-B021-807FE078B6D0;2021;13.021666666666668;0
9F9E7F7A-79C1-4A32-B021-807FE078B6D0;2022;13.775833333333333;0
9F9E7F7A-79C1-4A32-B021-807FE078B6D0;2024;17.006666666666668;4
305313A7-A048-4EDB-9D65-227EE7C45469;2022;17.36;4
305313A7-A048-4EDB-9D65-227EE7C45469;2024;15.883333333333333;4
CC70523F-8857-4F7E-97F9-BB9C01AB4991;2022;22.5075;1
CC70523F-8857-4F7E-97F9-BB9C01AB4991;2024;20.963333333333335;1
78F07BFB-8265-4D64-80F3-6B65A4E78B6F;2022;17.2325;4
78F07BFB-8265-4D64-80F3-6B65A4E78B6F;2024;19.236666666666668;3
F5DBE583-1B2F-4E86-A5E5-6DA28CB9AC3D;2022;16.94181818181818;4
F5DBE583-1B2F-4E86-A5E5-6DA28CB9AC3D;2024;15.223333333333334;4
DEF8B102-739F-453C-80FC-B6616C369280;2024;21.473333333333333;1
78EA5935-C77E-4417-AA8C-5BD3EF89D2DF;2021;11.39;2
78EA5935-C77E-4417-AA8C-5BD3EF89D2DF;2022;13.582500000000001;0
78EA5935-C77E-4417-AA8C-5BD3EF89D2DF;2024;16.966666666666665;4
F5917B79-7AA3-42AA-96BF-29F94DB9DDA4;2024;8.003333333333332;2
974A35AD-87A3-4AE2-A494-BB74B14CBB79;2024;18.473333333333333;3
33A32494-61EB-4E54-9773-4EC5617BA523;2024;23.45;1
FF572AE4-844C-4529-BDDC-CF99632E7CCE;2022;8.124444444444444;2
FF572AE4-844C-4529-BDDC-CF99632E7CCE;2024;10.270000000000001;2
278B402B-E45D-4329-8CC9-9024737ABE9E;2022;13.956;0
278B402B-E45D-4329-8CC9-9024737ABE9E;2024;14.056666666666667;0
4BCB8FF2-09CB-4AFE-AEB2-BF136BF29031;2020;15.565000000000001;4
4BCB8FF2-09CB-4AFE-AEB2-BF136BF29031;2021;16.0;4
4BCB8FF2-09CB-4AFE-AEB2-BF136BF29031;2022;16.14;4
4BCB8FF2-09CB-4AFE-AEB2-BF136BF29031;2024;12.910000000000002;0
AF7CDB07-545E-48DD-B6EB-A48DE9BBBCD2;2022;15.20111111111111;4
AF7CDB07-545E-48DD-B6EB-A48DE9BBBCD2;2024;17.083333333333332;4
CC2220C6-CDEC-40C9-A0CA-786F8E73AD16;2020;20.514999999999997;3
CC2220C6-CDEC-40C9-A0CA-786F8E73AD16;2021;19.89;3
CC2220C6-CDEC-40C9-A0CA-786F8E73AD16;2022;17.98;3
CC2220C6-CDEC-40C9-A0CA-786F8E73AD16;2024;20.52;3
DD4BEAFD-2C61-424E-851C-A25500B1DE40;2019;15.95111111111111;4
DD4BEAFD-2C61-424E-851C-A25500B1DE40;2020;17.579166666666666;3
DD4BEAFD-2C61-424E-851C-A25500B1DE40;2021;22.456666666666663;1
DD4BEAFD-2C61-424E-851C-A25500B1DE40;2022;24.054166666666664;1
F195D0D6-EDB1-4BBC-B82E-A16693A96876;2022;14.88;4
F195D0D6-EDB1-4BBC-B82E-A16693A96876;2024;24.656666666666666;1
9FF2A0C4-C432-4D8B-A3FA-2E1080501711;2024;14.21;0
348E0FB1-CBC6-4362-A36D-762B018C56AB;2021;11.77222222222222;0
348E0FB1-CBC6-4362-A36D-762B018C56AB;2022;11.864166666666668;0
348E0FB1-CBC6-4362-A36D-762B018C56AB;2024;12.573333333333332;0
E7BEB45E-0DAD-4D7D-AC3D-B130DB553784;2022;16.37625;4
E7BEB45E-0DAD-4D7D-AC3D-B130DB553784;2024;15.593333333333334;4
6D7FC27C-E2EC-42F3-8624-AD123F2A4903;2022;11.299999999999999;2
6D7FC27C-E2EC-42F3-8624-AD123F2A4903;2024;17.169999999999998;4
8F5BAB14-2FA5-43C0-B695-A8C5009FCAC6;2019;15.33;4
8F5BAB14-2FA5-43C0-B695-A8C5009FCAC6;2020;16.694166666666668;4
8F5BAB14-2FA5-43C0-B695-A8C5009FCAC6;2021;16.51666666666667;4
8F5BAB14-2FA5-43C0-B695-A8C5009FCAC6;2022;16.815;4
8F5BAB14-2FA5-43C0-B695-A8C5009FCAC6;2024;17.156666666666666;4
C550FC11-5C1B-4AE1-B2C7-A8C500A36E4C;2019;13.515555555555556;0
C550FC11-5C1B-4AE1-B2C7-A8C500A36E4C;2020;14.023333333333332;0
C550FC11-5C1B-4AE1-B2C7-A8C500A36E4C;2021;14.244166666666665;0
C550FC11-5C1B-4AE1-B2C7-A8C500A36E4C;2022;14.318333333333333;0
C550FC11-5C1B-4AE1-B2C7-A8C500A36E4C;2024;19.826666666666664;3
BE828D25-85AB-4738-BB55-A9290177DE57;2019;12.783333333333335;0
BE828D25-85AB-4738-BB55-A9290177DE57;2020;13.724166666666669;0
BE828D25-85AB-4738-BB55-A9290177DE57;2021;11.974166666666667;0
BE828D25-85AB-4738-BB55-A9290177DE57;2022;10.415;2
BE828D25-85AB-4738-BB55-A9290177DE57;2024;11.963333333333333;0
5E00D3E9-C442-4D07-978E-6DEBDB7DC4F0;2022;11.542727272727271;2
5E00D3E9-C442-4D07-978E-6DEBDB7DC4F0;2024;10.86;2
4F0B1A06-2E3E-43A0-B4FA-8BA4353E25F1;2024;9.353333333333333;2
99ECBB73-969E-426A-B758-58BD0752B99C;2024;14.296666666666667;0
BA2D3E3A-9F35-4D77-A5CF-E105C68AB010;2024;20.71333333333333;1
0BE4D681-568F-43EA-A8B2-A51501744D98;2019;16.295555555555556;4
0BE4D681-568F-43EA-A8B2-A51501744D98;2020;15.530833333333335;4
0BE4D681-568F-43EA-A8B2-A51501744D98;2021;14.082499999999998;0
0BE4D681-568F-43EA-A8B2-A51501744D98;2022;13.756666666666666;0
0BE4D681-568F-43EA-A8B2-A51501744D98;2024;17.05;4
21AB9201-78EC-4D3C-B58D-A437016ECA19;2019;16.356666666666666;4
21AB9201-78EC-4D3C-B58D-A437016ECA19;2020;17.66166666666667;3
21AB9201-78EC-4D3C-B58D-A437016ECA19;2021;17.49833333333333;3
21AB9201-78EC-4D3C-B58D-A437016ECA19;2022;18.479166666666668;3
21AB9201-78EC-4D3C-B58D-A437016ECA19;2024;16.286666666666665;4
B28F4AF7-9279-4A31-847F-A437017869BB;2019;18.594444444444445;3
B28F4AF7-9279-4A31-847F-A437017869BB;2020;15.024999999999999;4
B28F4AF7-9279-4A31-847F-A437017869BB;2021;14.106666666666664;0
B28F4AF7-9279-4A31-847F-A437017869BB;2022;13.795833333333334;0
B28F4AF7-9279-4A31-847F-A437017869BB;2024;13.459999999999999;0
A03CBDC5-1506-4EB0-B6F6-A4B80005720D;2019;9.888888888888888;2
A03CBDC5-1506-4EB0-B6F6-A4B80005720D;2020;10.116666666666669;2
A03CBDC5-1506-4EB0-B6F6-A4B80005720D;2021;10.649999999999999;2
A03CBDC5-1506-4EB0-B6F6-A4B80005720D;2022;10.980833333333331;2
A03CBDC5-1506-4EB0-B6F6-A4B80005720D;2024;13.906666666666666;0
8ED75EEF-B821-4DF8-96D9-A387000DF580;2019;14.205555555555556;0
8ED75EEF-B821-4DF8-96D9-A387000DF580;2020;17.24;4
8ED75EEF-B821-4DF8-96D9-A387000DF580;2021;15.316666666666668;4
8ED75EEF-B821-4DF8-96D9-A387000DF580;2022;16.484999999999996;4
8ED75EEF-B821-4DF8-96D9-A387000DF580;2024;18.713333333333335;3
C2DA34A0-E288-41A3-B844-AC83445193DA;2020;14.1575;0
C2DA34A0-E288-41A3-B844-AC83445193DA;2021;14.928333333333335;4
C2DA34A0-E288-41A3-B844-AC83445193DA;2022;14.175833333333335;0
C2DA34A0-E288-41A3-B844-AC83445193DA;2024;16.013333333333335;4
1B43076C-D228-454F-99B0-055530C0CEB1;2021;16.212857142857143;4
1B43076C-D228-454F-99B0-055530C0CEB1;2022;14.048333333333332;0
1B43076C-D228-454F-99B0-055530C0CEB1;2024;20.5;3
274DAB23-58FE-405C-8EC8-1258BBDC8062;2022;11.576;0
274DAB23-58FE-405C-8EC8-1258BBDC8062;2024;12.516666666666666;0
7A6642C1-1594-42A7-BD4C-F76C8AD8D06B;2019;10.724999999999998;2
7A6642C1-1594-42A7-BD4C-F76C8AD8D06B;2020;9.29;2
7A6642C1-1594-42A7-BD4C-F76C8AD8D06B;2021;9.603333333333332;2
